label,id,date,stuff,name,text
"0","2071563081","Sun Jun 07 19:35:46 PDT 2009","NO_QUERY","Spiffyliciousx3","Good Night Tommorow is another big day at school  But i will make it the best of it!!! Goodnight love ya bitches."
"0","2053403684","Sat Jun 06 04:25:58 PDT 2009","NO_QUERY","_Miss_Ashley_","Getting ready for work. Ugh "
"0","1932586907","Tue May 26 21:46:32 PDT 2009","NO_QUERY","sludgequack","I say &quot;scary&quot; not from the stance of prejudice, but from the evidence of systematically mis-treating children, many of whom are recruited "
"4","2054231190","Sat Jun 06 06:53:03 PDT 2009","NO_QUERY","fellowcreative","@buddhamagnet thanks man, and thanks for the NoshIT headsup  "
"4","1970259778","Sat May 30 03:07:00 PDT 2009","NO_QUERY","realreviewing","just woke up "
"4","1565876826","Mon Apr 20 07:44:53 PDT 2009","NO_QUERY","SweetAnalysis","Good morning all! Yet another beautiful day. Take some time out to tell someone what you're greatful for today...or tell me  Blessings!"
"0","2257139555","Sat Jun 20 13:51:30 PDT 2009","NO_QUERY","realmustache","i guess i'm the only one who likes cake mix better better than cookie dough "
"4","1827797128","Sun May 17 11:28:05 PDT 2009","NO_QUERY","TotallyQueer81","@melapoo You should tryout, yes. "
"0","1978909809","Sun May 31 00:54:09 PDT 2009","NO_QUERY","TotesMcGotes","@shtikki i was just there memorial day weekend   but i'll be back around july 9th ... party up!!"
"4","1963138846","Fri May 29 12:15:45 PDT 2009","NO_QUERY","twitdoc","@ManiKarthik it worked!  "
"4","2000696218","Mon Jun 01 22:43:39 PDT 2009","NO_QUERY","allisonnnuh","I honestly can't remember the last time I was this tired haah, heading to bed soon. Goodnight everyone "
"4","1984699312","Sun May 31 15:37:42 PDT 2009","NO_QUERY","Ducky562","Iam bck  great weekend I had with my friends.. Missed 189 twitters.."
"0","2224039799","Thu Jun 18 09:00:58 PDT 2009","NO_QUERY","avirex","@rockfanatick   i'm thinkingggg"
"0","2246663704","Fri Jun 19 17:56:26 PDT 2009","NO_QUERY","abbidoyo","Recital rehearsal. Stupid thing is slowing down "
"0","2048407244","Fri Jun 05 15:09:00 PDT 2009","NO_QUERY","jennibelly","@kiyastars i have to get some cash first. still need to pay back for my jo bros ticket "
"4","1881384873","Fri May 22 04:30:28 PDT 2009","NO_QUERY","emilyisbeastly","@Maddork that is the best poem ever. no lie. "
"4","1989834825","Mon Jun 01 02:58:50 PDT 2009","NO_QUERY","MizKissKissBang","AGGHHH!!! best 3 dayz of mi life!!!! haha whoooo!!! "
"0","2063488786","Sun Jun 07 02:51:57 PDT 2009","NO_QUERY","prinzane","needs to reformat her PC.  http://plurk.com/p/z1oi6"
"0","1834576277","Mon May 18 03:27:41 PDT 2009","NO_QUERY","dreamingofyou18","I might cry "
"0","1973103346","Sat May 30 10:29:35 PDT 2009","NO_QUERY","kales16","@aykayytay I wanna go home and sleep/do my night scrapbook  haha and maybe our apec project ughhh"
"4","1980046112","Sun May 31 05:29:43 PDT 2009","NO_QUERY","josephdexter","@AjaLuv Good morning "
"0","1759840777","Sun May 10 20:04:50 PDT 2009","NO_QUERY","Nathan_Miles","Wats the point in trying anymore?.?...i canT make something out of nothing? "
"0","2244593252","Fri Jun 19 14:57:15 PDT 2009","NO_QUERY","littleeprincess","someone has stoled my ipod, i'm so sad about this "
"0","1992743596","Mon Jun 01 09:15:05 PDT 2009","NO_QUERY","CTLinTUS","Leaving the ship now. The cruise is over "
"0","2063312111","Sun Jun 07 02:09:25 PDT 2009","NO_QUERY","cateca","Hips still hurting from yesterday's run. No combat today so had a massive lie in! Woohoo! @peejaybe making me watch something on bbc2 "
"4","2053883256","Sat Jun 06 05:59:11 PDT 2009","NO_QUERY","TheMemories","@blzl Melted Cheese and Chips ! Aww... Sounds Yummy ! "
"0","1956865505","Thu May 28 22:53:26 PDT 2009","NO_QUERY","peetahh","@jennytrinh  aww! that sucks! are you going to school tomorrow?"
"4","1990202781","Mon Jun 01 04:11:40 PDT 2009","NO_QUERY","themonkeyboy","@hooleydooley Nah, no date yet. Will tweet about it when I do. "
"4","2191133339","Tue Jun 16 04:35:56 PDT 2009","NO_QUERY","piscesqnd223","Good Mornin Tweetie Pies  off to the salon then 2 work... great having a flexible JOB!"
"4","2059445880","Sat Jun 06 16:57:08 PDT 2009","NO_QUERY","joshtastic1","@pob34 tis okai dad it what sons are for "
"0","2055243476","Sat Jun 06 08:58:05 PDT 2009","NO_QUERY","rosspanopio","how unfair.  boo boo boo boo boo boo"
"0","1984180954","Sun May 31 14:35:57 PDT 2009","NO_QUERY","limeverde","So much was suppose to happen, y nada. "
"4","2058944898","Sat Jun 06 15:56:31 PDT 2009","NO_QUERY","xoxo_kasey_xoxo","so wore out from softball practice!!!! I NEED SOME REST!!!!!!!!!!! ahhh.  but im kinda sadd!!!!!!! =(("
"4","1565687746","Mon Apr 20 07:20:05 PDT 2009","NO_QUERY","KieraJo","@bethsavoy I will be your BEDA buddy!  I actually asked you that in an @reply yesterday, but it must have not got to you!"
"4","1985931142","Sun May 31 18:02:36 PDT 2009","NO_QUERY","joemcken","I've finally gone back to posting some of my music on YouTube for anyone who wants to listen, so enjoy! "
"0","2328331580","Thu Jun 25 09:27:06 PDT 2009","NO_QUERY","RandmasterP","first day back at work and away from my little girl "
"4","1973967719","Sat May 30 12:10:53 PDT 2009","NO_QUERY","SimpleMia","searching through the pic's I shooted today, going to upload some of them on digit.no "
"4","1833309505","Sun May 17 22:53:42 PDT 2009","NO_QUERY","lolwajoon","i had a nice day, tell me about urs "
"0","2185205496","Mon Jun 15 17:02:23 PDT 2009","NO_QUERY","Paperdoll2207","Cancun, long beach, san diego, new york and D.C. "
"0","2055426613","Sat Jun 06 09:17:41 PDT 2009","NO_QUERY","StooLaird","I did like tweets from my phone today and none of them hav registered  Bad times"
"4","1685967815","Sun May 03 03:02:27 PDT 2009","NO_QUERY","AbbeyMatibag","WOOO PACQUIAO!  2 rounds is faaaast!"
"0","2222323230","Thu Jun 18 06:49:17 PDT 2009","NO_QUERY","Neisha1987","headache  "
"0","1753965111","Sun May 10 04:20:55 PDT 2009","NO_QUERY","brianfriedman","This day was too long.... someone hacked me  I'm sad "
"4","1685887004","Sun May 03 02:36:21 PDT 2009","NO_QUERY","davidbates","@mommo9000 thanks. If you feel the need to fly I have a paitnbrush with ur name on it  and bring that Linux guru with you ;)"
"4","1823869318","Sat May 16 23:15:04 PDT 2009","NO_QUERY","alderina","Si pacar lagi manis banget  *wink-wink*"
"0","2174676286","Sun Jun 14 23:03:52 PDT 2009","NO_QUERY","JenE24","concert weekend is sadly over  but i am hanging out with josh tomorrow and tuesday i start my new job and i'm going to the phillies game!"
"0","2229040426","Thu Jun 18 15:12:20 PDT 2009","NO_QUERY","Twenty4thEleven","@Eldirao grool! Typical that you go to England when I'm not there "
"0","2263599016","Sun Jun 21 01:15:42 PDT 2009","NO_QUERY","rachelquiseng","can't handle being so sad! ughhh "
"4","1694110472","Mon May 04 01:07:52 PDT 2009","NO_QUERY","wiebee","@lein_  Leiiin I can play the introoo "
"4","1827219655","Sun May 17 10:14:47 PDT 2009","NO_QUERY","ReyInfamous","Sunday Funday.  Going out with Veronica soon."
"0","2205895014","Wed Jun 17 05:38:46 PDT 2009","NO_QUERY","dawkinsdesign","In a  two hour meeting "
"4","1968781949","Fri May 29 22:12:10 PDT 2009","NO_QUERY","Emliebes","Watching Panic Room now  On TNT. Love this movie! Kristen Stewart plays the eleven year old in it. I always loved that 11 yr. old."
"0","2240832797","Fri Jun 19 10:13:02 PDT 2009","NO_QUERY","elleb87","@littledotty i dont know what to do though....hmmm "
"0","2231622321","Thu Jun 18 18:48:18 PDT 2009","NO_QUERY","amandaclevenger","I dont fine well "
"0","2231622926","Thu Jun 18 18:48:21 PDT 2009","NO_QUERY","hafriedm","Just attended my first SU alumni event i miss college "
"0","1966032357","Fri May 29 16:59:58 PDT 2009","NO_QUERY","DevinDick","just goy back from a day of tests at the hospital. going to start chemo on monday "
"4","1991889372","Mon Jun 01 07:50:31 PDT 2009","NO_QUERY","MSrbinovich","@Riddick3point0 You are correct. Leopard fast.  I stand corrected. "
"4","2014273511","Wed Jun 03 00:59:52 PDT 2009","NO_QUERY","italylogue","@elliottng @nerdseyeview I love that the word &quot;freakin'&quot; has now appeared in a BootsnAll Today quote. "
"4","2189255428","Mon Jun 15 23:36:18 PDT 2009","NO_QUERY","_megmog","@_beckyboop BECKY! My i THINK we are actually going! my mum was like... &quot;I'm going to go and dream about it!&quot;  it's also 'cause of our"
"4","1559223986","Sun Apr 19 10:35:14 PDT 2009","NO_QUERY","Lisa_stupidlamb","@savingtime you! should go on msn "
"0","1962389317","Fri May 29 10:58:19 PDT 2009","NO_QUERY","_vaness20","wants to meet Bill "
"0","1760248678","Sun May 10 21:02:03 PDT 2009","NO_QUERY","whippedcream4","going to bed alone "
"4","2013332345","Tue Jun 02 22:25:32 PDT 2009","NO_QUERY","susanjrodgers","Getting back into routine with homeschooling after a full, crazy schedule for 2 weeks. I think... Maybe we'll go back to bed for now...  "
"4","1675826492","Fri May 01 20:25:19 PDT 2009","NO_QUERY","samanthaoxox","Soo tired but goingg to jazminss housee. Excitedd my lifess prettyy sweet "
"0","1557227720","Sun Apr 19 02:46:48 PDT 2009","NO_QUERY","c_azzopardi","@nicolerichie its the sadest ting, not kidding "
"4","2189310316","Mon Jun 15 23:44:25 PDT 2009","NO_QUERY","inimeg","@Harishk yes ... weekends when i sleep like a log "
"0","1975368310","Sat May 30 15:00:42 PDT 2009","NO_QUERY","johnnyg88","@enteng011 let me know how it goes! i'm probably going to go on a different night,  coz of work. "
"0","2051965603","Fri Jun 05 23:16:25 PDT 2009","NO_QUERY","LexieePieeFacee","my hand fell asleep "
"0","1981481420","Sun May 31 09:14:38 PDT 2009","NO_QUERY","jazmineth","lost 14 bucks on Mahjong. "
"0","1555978513","Sat Apr 18 21:15:35 PDT 2009","NO_QUERY","paranormalcolo","@elementalmuse i just cant find a vase "
"0","1977828114","Sat May 30 21:48:06 PDT 2009","NO_QUERY","TH3_C0ACH","the part in The Nutty Professor where he starts to get really fat made Tayah cry "
"0","2002502351","Tue Jun 02 04:24:06 PDT 2009","NO_QUERY","OliviaSandra","Pussycat dolls have a concert tonight.. i'm not watch it "
"0","2048514666","Fri Jun 05 15:19:28 PDT 2009","NO_QUERY","pagingbettyboop","Elijah is giving Grandma a run for her money today!  "
"0","2329113313","Thu Jun 25 10:21:55 PDT 2009","NO_QUERY","ScottFOD","@Theheartsong She  Passed away this morning "
"4","2044765577","Fri Jun 05 09:47:39 PDT 2009","NO_QUERY","singleinatlanta","Final schedule for saturday's Comcast Real City Tv-&quot;Ladies Night Out&quot;.We'll be at Emoda boutique,Shout,and then Pure.Come hang out w/me. "
"0","1972324843","Sat May 30 09:00:46 PDT 2009","NO_QUERY","Scotty_Marshall","Hmmmmmm...... Can no longer hear the thump of sub bass "
"0","1677438460","Sat May 02 02:04:42 PDT 2009","NO_QUERY","jethrocarr","Looks like next week is going to be spent tracking down obsecure xen bug "
"4","2180952764","Mon Jun 15 11:09:55 PDT 2009","NO_QUERY","CCwritergirl","@Di65 I'm in the Twilight Zone every day, Di. "
"4","1557164771","Sun Apr 19 02:23:37 PDT 2009","NO_QUERY","ask4adam","another successful party comes to an end. it's always better when people get wasted after the lessons. "
"4","2178324285","Mon Jun 15 07:31:58 PDT 2009","NO_QUERY","FNA27","good morning everyone!! had an exciting weekend now back to work omg im super sleepy...=| have a good one guys!! "
"4","1980118118","Sun May 31 05:44:58 PDT 2009","NO_QUERY","DrRenee","@Sean_Anthony Hey  Your girl did us proud last night she performed with K'Jon and his dancers here in Chicago. GO @LadyTe"
"0","2043897837","Fri Jun 05 08:34:32 PDT 2009","NO_QUERY","KamDiggity"," there was no storm"
"4","2063519716","Sun Jun 07 02:59:43 PDT 2009","NO_QUERY","tweetbit","@LockeCole Awesome!  I love those pics, btw. Take more, please. "
"4","1794044058","Thu May 14 04:47:45 PDT 2009","NO_QUERY","davidyell","@Boffbowsh Looks tasty, I left my selections to fate! See what arrives next Tuesday "
"4","2062855996","Sun Jun 07 00:31:46 PDT 2009","NO_QUERY","desi0203","@MariahCarey dont u ever get tired hun? always working "
"4","2186433620","Mon Jun 15 18:50:02 PDT 2009","NO_QUERY","jordaaaannnn","Dan and Serena are the cutest couple! "
"0","2201629003","Tue Jun 16 20:32:44 PDT 2009","NO_QUERY","Philliybillz","can someone talk 2 me im bored and lonely "
"4","1823570133","Sat May 16 22:19:57 PDT 2009","NO_QUERY","justinracette","&quot;Alienz you guys :-0&quot; is now in the trending topics! Gotta love SNL finale. Ok it's bed now. Night "
"0","2176195930","Mon Jun 15 03:11:21 PDT 2009","NO_QUERY","Theburg","@rayvanderfort i think so too....i had to watch the MTV movie awards 4 times this weekend "
"0","2261520526","Sat Jun 20 20:55:18 PDT 2009","NO_QUERY","WomanFace","@Nerdymusicazn I don't wanna cook it on the bone. I want to try something new, and rip its bones out violently. You may be right, though. "
"0","2323497174","Thu Jun 25 00:46:57 PDT 2009","NO_QUERY","Chef311","@PromiseMeLove Just talking to you and listening to classical music. Bach Toccata and Fugue...dont know which one  Dogs snoring are fu ..."
"4","1695693342","Mon May 04 06:44:13 PDT 2009","NO_QUERY","Gemmaboyle","@hughsbeautiful Oherr it's soon then, do you have plans? I had a party on saturday  x"
"4","2031081310","Thu Jun 04 09:18:15 PDT 2009","NO_QUERY","tslchick","lunch with mom...ladies nite 2nite! "
"4","2044335913","Fri Jun 05 09:12:31 PDT 2009","NO_QUERY","cupcake_yo","Today's gonna be a good day, cause I said it's gonna be a good day "
"4","2051958747","Fri Jun 05 23:15:17 PDT 2009","NO_QUERY","kaylamariee09","Didn't trip &amp; fall at graduation.. Go me "
"0","1976901073","Sat May 30 19:29:39 PDT 2009","NO_QUERY","beckag","@Alex_Malerba yeah that's the one I really wanted.  @jenlam26 said the only way to get one was to get it signed and I missed the signing "
"4","1984664632","Sun May 31 15:33:28 PDT 2009","NO_QUERY","BSkidge","is watching a mooovayyy. "
"0","1989147412","Mon Jun 01 00:30:15 PDT 2009","NO_QUERY","mia_borja",", hmm.. bad day, "
"4","1993288102","Mon Jun 01 10:08:11 PDT 2009","NO_QUERY","stephmccullough","ahdjukdlkf traffic. my sister is ok though  good karma"
"4","2014441109","Wed Jun 03 01:32:23 PDT 2009","NO_QUERY","becomethedream","is hanging out with nicole!!!!!! "
"4","2190271195","Tue Jun 16 02:15:07 PDT 2009","NO_QUERY","jenijenjen","@SilvioStefano Wow. Have fun then. "
"0","2237226609","Fri Jun 19 05:25:26 PDT 2009","NO_QUERY","Caronnnnn","@Cara_x aw mannnn  cos the dykeenies are playin on the 9th July and i really want to go lol but its over 18's"
"0","1968669282","Fri May 29 21:56:35 PDT 2009","NO_QUERY","same_ol_b","@kahlil_white me either  I think it's time for me to put on my party bloomers and do the stanky leg."
"0","1695965165","Mon May 04 07:19:50 PDT 2009","NO_QUERY","berndkolb","there is always one more meeting... "
"0","2230630777","Thu Jun 18 17:23:06 PDT 2009","NO_QUERY","Swanlight","@animegrl13 Yeah, they do. They're in the col-de-sac that's really close to the pool. And no, I haven't. "
"0","2213174311","Wed Jun 17 15:01:46 PDT 2009","NO_QUERY","Claire_SnugBaby","very tired now. And never did get my brandy "
"4","2183823989","Mon Jun 15 15:02:06 PDT 2009","NO_QUERY","twilight_freakk","just found out im starting my exercise routine tonite @ 7pm. but at least its bike riding "
"4","1972525495","Sat May 30 09:23:23 PDT 2009","NO_QUERY","paolagarin","@McFLYFan_Katie @makinmedizzy hello dudes  how are you today?"
"0","1957709225","Fri May 29 01:21:20 PDT 2009","NO_QUERY","cuteXpoison","watched the Bones finale last night in the UK &amp; it rocked!! oh how much I missed Zack!!!  @EricMillegan is so freakin' awesome &lt;3"
"0","2061084428","Sat Jun 06 20:08:51 PDT 2009","NO_QUERY","MissTiffany2U","@cubanas wish I did... gotta work in the morning "
"4","2016071654","Wed Jun 03 06:06:40 PDT 2009","NO_QUERY","KatConnell","is thinking the little widget thingamagigyradooo is AMA-ZING ZING! Feeling very technologically priveleged "
"0","2195965557","Tue Jun 16 11:50:43 PDT 2009","NO_QUERY","lucifer2004xx","in dire need of something good to read. "
"0","2057818739","Sat Jun 06 13:43:12 PDT 2009","NO_QUERY","dublevin","@lolly810  dublins the same "
"0","1973287486","Sat May 30 10:51:25 PDT 2009","NO_QUERY","fridabraathen","my finger is hurting "
"4","2000984496","Mon Jun 01 23:30:27 PDT 2009","NO_QUERY","Laurenza462","@charlestrippy dear charles what editing prgram do you use, does it happen to be pinnacle? if so i have a question about green screen "
"0","2187108921","Mon Jun 15 19:48:11 PDT 2009","NO_QUERY","tenshiakui","Ok going to stay home tomorrow. My back is one giant knot of owchie. I feel horrible as my boss is the one who is covering my shift "
"4","1985803247","Sun May 31 17:48:12 PDT 2009","NO_QUERY","Linds_Mills","the hills has offically made me cry when lauren showed up "
"0","2063741403","Sun Jun 07 03:53:42 PDT 2009","NO_QUERY","sarahchambers19","@NickyLovesMcFly awwwwwww , i wanna go see mcfly agen  cant wait much longer or i'll go insane"
"0","2179054716","Mon Jun 15 08:34:48 PDT 2009","NO_QUERY","BIGBK1","@MsSunShyne47 i no  but cant even wear them on fri"
"4","1760282366","Sun May 10 21:07:11 PDT 2009","NO_QUERY","insearchofnkotb","@michellecpa any big plans for the big day "
"0","1978433605","Sat May 30 23:20:36 PDT 2009","NO_QUERY","dazzle715","@Ashie1004 I know I was sad  But it was nice to see Kristen. That place was swarming with paps&amp;auto hounds!"
"4","1564734266","Mon Apr 20 04:44:00 PDT 2009","NO_QUERY","miamalene","Brand new picture  soup diet; begin!"
"4","1970067678","Sat May 30 02:19:16 PDT 2009","NO_QUERY","stfn42","First night of #ph7d9 was great. Tonight is probably even going to be epic "
